begin,open,close,high,low,value,volume,end,return,volatility,volume_zscore
2026-06-25 08:50:00,2243.0,2243.0,2243.0,2243.0,0,89,2026-06-25 08:59:59,,,
2026-06-25 09:00:00,2242.8,2239.1,2247.8,2233.6,0,9596,2026-06-25 09:09:59,-0.0017387427552385537,,
2026-06-25 09:10:00,2239.35,2251.0,2252.1,2238.45,0,7044,2026-06-25 09:19:59,0.005314635344558116,,
2026-06-25 09:20:00,2250.8,2250.25,2254.5,2247.65,0,7406,2026-06-25 09:29:59,-0.0003331852509995681,,
2026-06-25 09:30:00,2250.25,2248.4,2251.4,2245.2,0,4842,2026-06-25 09:39:59,-0.0008221308743472378,,
2026-06-25 09:40:00,2248.4,2255.0,2255.0,2247.9,0,8286,2026-06-25 09:49:59,0.0029354207436398383,,
2026-06-25 09:50:00,2254.95,2249.6,2255.0,2248.4,0,6297,2026-06-25 09:59:59,-0.0023946784922395103,,
2026-06-25 10:00:00,2250.3,2260.75,2262.0,2245.5,0,16995,2026-06-25 10:09:59,0.004956436699857791,,
2026-06-25 10:10:00,2260.8,2267.65,2270.0,2260.55,0,20706,2026-06-25 10:19:59,0.0030520844852373052,,
2026-06-25 10:20:00,2267.6,2257.65,2268.3,2257.25,0,7970,2026-06-25 10:29:59,-0.004409851608493387,,
2026-06-25 10:30:00,2257.9,2250.45,2261.0,2248.25,0,14053,2026-06-25 10:39:59,-0.003189156866653553,,
2026-06-25 10:40:00,2250.9,2249.9,2255.75,2249.2,0,5007,2026-06-25 10:49:59,-0.00024439556533129014,,
2026-06-25 10:50:00,2249.8,2241.65,2250.15,2238.1,0,15592,2026-06-25 10:59:59,-0.003666829636872704,,
2026-06-25 11:00:00,2241.45,2249.4,2251.45,2241.2,0,11525,2026-06-25 11:09:59,0.0034572747752772415,,
2026-06-25 11:10:00,2250.0,2259.85,2261.0,2249.6,0,7797,2026-06-25 11:19:59,0.0046456832933226,,
2026-06-25 11:20:00,2260.3,2252.8,2262.9,2251.35,0,6217,2026-06-25 11:29:59,-0.003119676084695766,,
2026-06-25 11:30:00,2253.6,2252.55,2258.9,2250.7,0,4642,2026-06-25 11:39:59,-0.00011097301136364646,,
2026-06-25 11:40:00,2253.15,2251.65,2254.0,2246.85,0,5101,2026-06-25 11:49:59,-0.00039954717986290245,,
2026-06-25 11:50:00,2252.1,2248.75,2252.2,2244.15,0,3080,2026-06-25 11:59:59,-0.0012879443963316195,,
2026-06-25 12:00:00,2248.6,2255.0,2258.85,2248.6,0,5170,2026-06-25 12:09:59,0.0027793218454696955,,
2026-06-25 12:10:00,2254.85,2264.3,2265.0,2252.25,0,8548,2026-06-25 12:19:59,0.004124168514412441,,
2026-06-25 12:20:00,2264.65,2261.6,2267.0,2260.1,0,5659,2026-06-25 12:29:59,-0.0011924214989180726,,
2026-06-25 12:30:00,2261.8,2256.8,2262.0,2256.55,0,2957,2026-06-25 12:39:59,-0.002122391227449505,,
2026-06-25 12:40:00,2257.2,2257.95,2260.6,2254.7,0,2570,2026-06-25 12:49:59,0.0005095710740870008,,
2026-06-25 12:50:00,2257.35,2247.6,2257.8,2246.0,0,6064,2026-06-25 12:59:59,-0.0045838038929116864,,
2026-06-25 13:00:00,2248.0,2249.0,2250.7,2244.7,0,4629,2026-06-25 13:09:59,0.0006228866346325024,,
2026-06-25 13:10:00,2249.0,2221.35,2249.5,2221.2,0,16622,2026-06-25 13:19:59,-0.012294353045798179,,
2026-06-25 13:20:00,2221.2,2216.6,2230.45,2212.05,0,19007,2026-06-25 13:29:59,-0.0021383392981745297,,
2026-06-25 13:30:00,2216.65,2229.35,2231.35,2215.3,0,14495,2026-06-25 13:39:59,0.005752052693314136,,
2026-06-25 13:40:00,2228.85,2228.3,2234.2,2225.35,0,8496,2026-06-25 13:49:59,-0.0004709893018143285,,
2026-06-25 13:50:00,2228.75,2232.2,2243.15,2228.75,0,8926,2026-06-25 13:59:59,0.0017502131669882015,,
2026-06-25 14:00:00,2232.2,2232.55,2237.8,2230.0,0,3530,2026-06-25 14:09:59,0.00015679598602291733,,
2026-06-25 14:10:00,2232.55,2232.5,2236.85,2230.0,0,4552,2026-06-25 14:19:59,-2.23959149852071e-05,,
2026-06-25 14:20:00,2232.5,2228.2,2235.65,2220.1,0,6660,2026-06-25 14:29:59,-0.0019260918253080073,,
2026-06-25 14:30:00,2228.15,2218.35,2229.2,2215.65,0,9142,2026-06-25 14:39:59,-0.004420608562965556,,
2026-06-25 14:40:00,2218.55,2217.8,2225.75,2214.05,0,8626,2026-06-25 14:49:59,-0.00024793202154738125,,
2026-06-25 14:50:00,2217.75,2212.6,2225.0,2207.5,0,10910,2026-06-25 14:59:59,-0.0023446658851115076,,
2026-06-25 15:00:00,2212.35,2212.0,2221.65,2210.15,0,10596,2026-06-25 15:09:59,-0.0002711741842176263,,
2026-06-25 15:10:00,2212.05,2215.65,2217.5,2210.0,0,5979,2026-06-25 15:19:59,0.0016500904159133523,,
2026-06-25 15:20:00,2215.3,2212.5,2219.75,2211.8,0,6082,2026-06-25 15:29:59,-0.0014217046916255027,,
2026-06-25 15:30:00,2212.55,2217.1,2224.6,2208.95,0,14515,2026-06-25 15:39:59,0.002079096045197737,,
2026-06-25 15:40:00,2217.55,2220.15,2229.8,2216.0,0,8782,2026-06-25 15:49:59,0.0013756709214740592,,
2026-06-25 15:50:00,2220.1,2228.4,2236.8,2220.1,0,12655,2026-06-25 15:59:59,0.0037159651374907288,,
2026-06-25 16:00:00,2228.7,2233.15,2235.4,2224.0,0,7616,2026-06-25 16:09:59,0.0021315742236582835,,
2026-06-25 16:10:00,2232.95,2227.1,2233.5,2222.45,0,4257,2026-06-25 16:19:59,-0.0027091776190583117,,
2026-06-25 16:20:00,2227.1,2226.55,2231.15,2222.4,0,3754,2026-06-25 16:29:59,-0.00024695792734930055,,
2026-06-25 16:30:00,2226.45,2224.0,2227.05,2222.1,0,5704,2026-06-25 16:39:59,-0.0011452695874785146,,
2026-06-25 16:40:00,2224.1,2219.75,2224.4,2217.25,0,3607,2026-06-25 16:49:59,-0.0019109712230215292,,
2026-06-25 16:50:00,2219.65,2219.7,2222.0,2217.55,0,4713,2026-06-25 16:59:59,-2.2525059128364333e-05,,
2026-06-25 17:00:00,2219.55,2228.2,2229.05,2219.0,0,6569,2026-06-25 17:09:59,0.0038293463080596446,,-0.33295447900602726
2026-06-25 17:10:00,2228.0,2226.5,2231.75,2225.6,0,3622,2026-06-25 17:19:59,-0.000762947670765568,0.0031871423752330096,-1.0240057759972188
2026-06-25 17:20:00,2226.5,2228.1,2229.05,2224.0,0,1656,2026-06-25 17:29:59,0.0007186166629238322,0.0031809687523250635,-1.405110228848359
2026-06-25 17:30:00,2228.4,2217.9,2230.0,2217.25,0,6536,2026-06-25 17:39:59,-0.004577891477043128,0.0031451734209823295,-0.31917630654135754
2026-06-25 17:40:00,2217.95,2218.8,2220.35,2215.4,0,2849,2026-06-25 17:49:59,0.00040578926011103356,0.003146708820505442,-1.1030049718800403
2026-06-25 17:50:00,2218.8,2221.6,2224.3,2218.55,0,1510,2026-06-25 17:59:59,0.0012619433928249268,0.003153131473051949,-1.3611650774885045
2026-06-25 18:00:00,2221.05,2227.35,2230.5,2221.0,0,4474,2026-06-25 18:09:59,0.0025882247029167527,0.0031463822620223293,-0.7014446252317565
2026-06-25 18:10:00,2227.8,2224.25,2227.85,2223.55,0,1326,2026-06-25 18:19:59,-0.0013917884481557952,0.0031355562346453577,-1.3321487552409346
2026-06-25 18:20:00,2224.85,2240.75,2246.05,2224.85,0,11671,2026-06-25 18:29:59,0.007418230864336239,0.003236238231638894,0.9025208461159036
2026-06-25 18:30:00,2240.7,2240.4,2246.0,2239.25,0,6167,2026-06-25 18:39:59,-0.0001561977016623084,0.0032026287305825683,-0.25799886085894747
2026-06-25 18:40:00,2240.2,2249.4,2249.85,2238.95,0,4365,2026-06-25 18:49:59,0.004017139796465008,0.0032002706341249503,-0.669566634493907
2026-06-25 18:50:00,2248.9,2241.95,2249.3,2241.25,0,2421,2026-06-25 18:59:59,-0.0033119943095938353,0.003202761579616312,-1.0954687581102507
2026-06-25 19:00:00,2241.55,2241.65,2246.45,2241.35,0,1320,2026-06-25 19:09:59,-0.0001338120832310441,0.0032026773287652127,-1.3228461010517003
2026-06-25 19:10:00,2241.6,2239.5,2244.95,2239.35,0,2056,2026-06-25 19:19:59,-0.0009591149376575459,0.0031632397193964135,-1.1201938315924225
2026-06-25 19:20:00,2239.75,2242.5,2243.6,2239.65,0,1115,2026-06-25 19:29:59,0.0013395847287340779,0.0031298097847613556,-1.2982016228466313
2026-06-25 19:30:00,2242.15,2241.4,2244.2,2240.7,0,1802,2026-06-25 19:39:59,-0.0004905239687847951,0.0030557360460672315,-1.0872322559110874
2026-06-25 19:40:00,2241.75,2247.5,2247.9,2241.55,0,2330,2026-06-25 19:49:59,0.002721513339876802,0.0030519052710947193,-0.9311937116435877
2026-06-25 19:50:00,2247.45,2247.45,2249.25,2246.25,0,3310,2026-06-25 19:59:59,-2.224694104568936e-05,0.0030518904601823573,-0.6858841740499004
2026-06-25 20:00:00,2247.6,2244.25,2250.5,2241.8,0,3469,2026-06-25 20:09:59,-0.0014238359029120629,0.003057780045741026,-0.637516275353341
2026-06-25 20:10:00,2243.8,2241.5,2245.65,2240.65,0,1696,2026-06-25 20:19:59,-0.001225353681630792,0.0030572803738180446,-1.04942173349532
2026-06-25 20:20:00,2241.85,2242.7,2244.65,2240.55,0,921,2026-06-25 20:29:59,0.000535355788534364,0.003031108174700512,-1.1961741136570578
2026-06-25 20:30:00,2242.65,2243.1,2245.85,2242.5,0,604,2026-06-25 20:39:59,0.0001783564453561315,0.002969495455199129,-1.2185609995536018
2026-06-25 20:40:00,2243.5,2243.65,2246.1,2242.7,0,919,2026-06-25 20:49:59,0.00024519638000986,0.002966488387847162,-1.1090559967760714
2026-06-25 20:50:00,2243.65,2243.0,2243.65,2242.15,0,446,2026-06-25 20:59:59,-0.00028970650502535555,0.0029529752984547414,-1.1929860248435187
2026-06-25 21:00:00,2243.05,2241.2,2245.0,2241.1,0,824,2026-06-25 21:09:59,-0.0008024966562639735,0.002953110939341349,-1.0915066600916163
2026-06-25 21:10:00,2241.3,2242.25,2243.05,2240.2,0,628,2026-06-25 21:19:59,0.00046849901838319497,0.002883738498808416,-1.0972030573452922
2026-06-25 21:20:00,2242.85,2241.0,2243.55,2240.9,0,406,2026-06-25 21:29:59,-0.0005574757498049143,0.0028830025740934255,-1.11359256730809
2026-06-25 21:30:00,2241.0,2237.0,2241.2,2236.35,0,4094,2026-06-25 21:39:59,-0.0017849174475680352,0.002296898998213064,-0.2669445659359015
2026-06-25 21:40:00,2236.65,2223.3,2238.0,2222.9,0,5971,2026-06-25 21:49:59,-0.006124273580688344,0.002442263857776099,0.26365362279994475
2026-06-25 21:50:00,2223.3,2227.3,2228.65,2223.3,0,1762,2026-06-25 21:59:59,0.0017991274231996535,0.002315019891737814,-0.8327055016881861
2026-06-25 22:00:00,2227.45,2225.45,2228.95,2222.0,0,2997,2026-06-25 22:09:59,-0.0008306020742604447,0.0023170207608066797,-0.4583681003271945
2026-06-25 22:10:00,2225.5,2223.75,2227.0,2222.45,0,2403,2026-06-25 22:19:59,-0.0007638904491226173,0.0023050037100301856,-0.5974409528207298
2026-06-25 22:20:00,2223.75,2223.25,2225.2,2220.25,0,1447,2026-06-25 22:29:59,-0.00022484541877454411,0.0023048582726011018,-0.8547440186092309
2026-06-25 22:30:00,2222.85,2225.55,2228.15,2220.25,0,2255,2026-06-25 22:39:59,0.0010345215337907998,0.002310245913175806,-0.608257481840747
2026-06-25 22:40:00,2226.15,2223.4,2226.8,2223.35,0,1165,2026-06-25 22:49:59,-0.0009660533351306677,0.0022983768888724856,-0.883986923346731
2026-06-25 22:50:00,2224.3,2225.6,2225.7,2222.45,0,535,2026-06-25 22:59:59,0.0009894755779435993,0.0022137550308739553,-1.023238220949092
2026-06-25 23:00:00,2225.65,2225.1,2225.95,2223.8,0,819,2026-06-25 23:09:59,-0.0002246585190510686,0.0022136897653578865,-0.9054359017776789
2026-06-25 23:10:00,2224.9,2227.75,2228.0,2224.0,0,809,2026-06-25 23:19:59,0.0011909577097659607,0.0021914019273699178,-0.8809408425431882
2026-06-25 23:20:00,2227.75,2225.55,2227.9,2225.55,0,594,2026-06-25 23:29:59,-0.0009875434855795007,0.0021964732335307087,-0.9187291384327304
2026-06-25 23:30:00,2225.75,2221.25,2226.85,2220.2,0,4897,2026-06-25 23:39:59,-0.0019321066702613354,0.002204105039850161,0.4268611046891416
2026-06-25 23:40:00,2221.6,2225.75,2225.75,2220.25,0,4484,2026-06-25 23:49:59,0.0020258863252673454,0.0022109495827508656,0.30971818525924455
2026-06-26 08:50:00,2213.85,2213.85,2213.85,2213.85,0,160,2026-06-26 08:59:59,-0.005346512411546711,0.0023233311311680106,-1.090455901931717
2026-06-26 09:00:00,2213.0,2218.5,2221.7,2203.8,0,13648,2026-06-26 09:09:59,0.0021004133071347297,0.0023344927484853194,3.3723401558797668
2026-06-26 09:10:00,2218.25,2213.0,2218.25,2211.1,0,5752,2026-06-26 09:19:59,-0.002479152580572408,0.0022966791466367603,0.9294948879993143
2026-06-26 09:20:00,2213.55,2208.25,2214.95,2204.7,0,7247,2026-06-26 09:29:59,-0.002146407591504751,0.0022901518182354068,1.4763035226873356
2026-06-26 09:30:00,2207.8,2209.9,2212.0,2204.7,0,4494,2026-06-26 09:39:59,0.0007471980074720275,0.0022655674311899787,0.4793683911994241
2026-06-26 09:40:00,2209.65,2213.8,2215.15,2205.5,0,4320,2026-06-26 09:49:59,0.0017647857369111897,0.0022816627040897625,0.4119139981608684
2026-06-26 09:50:00,2213.5,2218.65,2220.0,2212.05,0,5334,2026-06-26 09:59:59,0.0021908031439152875,0.0022995470455186187,0.7820601567415147
2026-06-26 10:00:00,2218.85,2221.45,2225.85,2215.5,0,12368,2026-06-26 10:09:59,0.001262028711153107,0.002290783203077859,2.951411531099687
2026-06-26 10:10:00,2221.5,2227.35,2229.0,2215.85,0,7068,2026-06-26 10:19:59,0.002655922933219257,0.0023209377061849286,1.1869726909051346
2026-06-26 10:20:00,2227.7,2212.25,2234.0,2210.25,0,14178,2026-06-26 10:29:59,-0.0067793566345657474,0.00245162063819235,3.104394760834341
2026-06-26 10:30:00,2213.25,2209.95,2215.4,2205.15,0,9099,2026-06-26 10:39:59,-0.0010396654989265341,0.0024533656462192867,1.5493419276733602
2026-06-26 10:40:00,2209.2,2212.0,2220.1,2204.0,0,12588,2026-06-26 10:49:59,0.000927622796895955,0.0024550467987967247,2.3419526632095993
2026-06-26 10:50:00,2212.9,2212.15,2216.0,2200.3,0,13466,2026-06-26 10:59:59,6.78119349006856e-05,0.0023701865765879565,2.396672681272138
2026-06-26 11:00:00,2211.75,2207.05,2214.5,2204.0,0,5297,2026-06-26 11:09:59,-0.0023054494496304034,0.002390492508991324,0.31338491864922297
2026-06-26 11:10:00,2207.2,2205.2,2209.1,2201.3,0,6021,2026-06-26 11:19:59,-0.0008382229673095098,0.0023844560730863756,0.4749857682896615
2026-06-26 11:20:00,2205.3,2195.1,2207.7,2193.9,0,13950,2026-06-26 11:29:59,-0.004580083439143845,0.0024317712415548136,2.30220130524877
2026-06-26 11:30:00,2195.1,2198.3,2202.0,2195.0,0,7261,2026-06-26 11:39:59,0.001457792355701537,0.002438774416370118,0.6717627331185447
2026-06-26 11:40:00,2198.2,2200.35,2203.65,2196.6,0,5041,2026-06-26 11:49:59,0.00093253877996613,0.0021826088480471346,0.1768481409860319
2026-06-26 11:50:00,2200.45,2194.15,2203.0,2193.75,0,5372,2026-06-26 11:59:59,-0.002817733542390899,0.0022097864720960494,0.2630853026392958
2026-06-26 12:00:00,2194.15,2201.4,2202.7,2192.15,0,6796,2026-06-26 12:09:59,0.0033042408221861663,0.0021827421171331483,0.6017027945379445
2026-06-26 12:10:00,2201.25,2202.7,2205.0,2198.8,0,4963,2026-06-26 12:19:59,0.0005905332969926569,0.002147028048337456,0.13684265546148877
2026-06-26 12:20:00,2202.3,2203.55,2208.0,2201.45,0,5260,2026-06-26 12:29:59,0.0003858900440369961,0.002149357243147278,0.19193823932436904
2026-06-26 12:30:00,2203.75,2206.35,2212.0,2203.75,0,4394,2026-06-26 12:39:59,0.001270676862335618,0.0021593695368372387,-0.035372542762765656
2026-06-26 12:40:00,2206.7,2212.55,2215.8,2206.7,0,9019,2026-06-26 12:49:59,0.002810070931629216,0.0021918682871854608,1.0757600032544852
2026-06-26 12:50:00,2212.5,2212.2,2217.05,2209.3,0,6290,2026-06-26 12:59:59,-0.0001581885155139684,0.0021916790247719364,0.3761820655317107
2026-06-26 13:00:00,2212.75,2205.95,2215.8,2204.45,0,6792,2026-06-26 13:09:59,-0.0028252418407015423,0.002178028191557131,0.47997346439387306
2026-06-26 13:10:00,2206.05,2205.1,2207.75,2201.6,0,3470,2026-06-26 13:19:59,-0.0003853215168068136,0.0021774475506661276,-0.3516730240819333
2026-06-26 13:20:00,2205.35,2201.65,2205.35,2198.1,0,6038,2026-06-26 13:29:59,-0.0015645548954694721,0.0021789172494959875,0.2779894113260621
2026-06-26 13:30:00,2201.1,2201.05,2203.2,2197.7,0,3328,2026-06-26 13:39:59,-0.0002725228805667834,0.002175544925880987,-0.4104974531287113
2026-06-26 13:40:00,2200.75,2197.45,2202.0,2196.1,0,5534,2026-06-26 13:49:59,-0.0016355830171964625,0.0021789346521643264,0.12251627563314488
2026-06-26 13:50:00,2197.6,2199.8,2200.8,2195.0,0,6027,2026-06-26 13:59:59,0.0010694213747755033,0.0021874326758003306,0.22316626454444333
2026-06-26 14:00:00,2199.45,2196.75,2203.2,2196.2,0,4664,2026-06-26 14:09:59,-0.0013864896808801763,0.0021899720560276826,-0.14903622020782972
2026-06-26 14:10:00,2197.0,2200.15,2201.6,2196.15,0,2467,2026-06-26 14:19:59,0.0015477409809947495,0.002207550194395707,-0.7404454263849782
2026-06-26 14:20:00,2199.8,2203.15,2204.6,2199.35,0,2767,2026-06-26 14:29:59,0.0013635433947685183,0.0022203720519653664,-0.6781794582816165
2026-06-26 14:30:00,2203.8,2212.9,2219.35,2203.05,0,9703,2026-06-26 14:39:59,0.004425481696661571,0.00231814245858718,1.1233072870502545
2026-06-26 14:40:00,2212.6,2219.75,2225.3,2209.25,0,12020,2026-06-26 14:49:59,0.0030954855619322874,0.0023656795120798025,1.663186996359408
2026-06-26 14:50:00,2219.8,2245.35,2250.0,2216.1,0,25174,2026-06-26 14:59:59,0.011532830273679462,0.0028767199419637754,4.075372657663252
2026-06-26 15:00:00,2244.95,2305.25,2310.0,2233.8,0,68920,2026-06-26 15:09:59,0.02667735542343075,0.004635712638658744,6.13328138758939
2026-06-26 15:10:00,2305.1,2286.5,2307.0,2275.25,0,44186,2026-06-26 15:19:59,-0.008133608068539244,0.004799108018859908,3.190656504670124
2026-06-26 15:20:00,2286.5,2284.65,2294.05,2265.0,0,27309,2026-06-26 15:29:59,-0.0008090968729498327,0.0047989840093009975,1.607386364171111
2026-06-26 15:30:00,2284.6,2306.25,2315.0,2283.35,0,45814,2026-06-26 15:39:59,0.009454402206027224,0.004957440051732331,2.8633099811444236
2026-06-26 15:40:00,2306.3,2289.3,2312.45,2282.1,0,28397,2026-06-26 15:49:59,-0.007349593495934892,0.005086477252167717,1.4187262341651274
2026-06-26 15:50:00,2289.4,2307.35,2320.2,2286.45,0,23802,2026-06-26 15:59:59,0.007884506180928508,0.005189670078096045,1.0207317594518328
2026-06-26 16:00:00,2307.35,2299.55,2316.6,2299.4,0,13743,2026-06-26 16:09:59,-0.003380501441046957,0.005216984553776886,0.2257670563266621
2026-06-26 16:10:00,2299.35,2291.8,2302.5,2288.25,0,14419,2026-06-26 16:19:59,-0.0033702246091626975,0.005248164935446498,0.25822075724429305
2026-06-26 16:20:00,2291.8,2299.1,2301.75,2291.1,0,7098,2026-06-26 16:29:59,0.003185269220699727,0.005259376752976888,-0.3249372549056508
2026-06-26 16:30:00,2299.15,2285.0,2300.6,2285.0,0,10348,2026-06-26 16:39:59,-0.006132834587447178,0.0053457892713099,-0.08535147555693014
2026-06-26 16:40:00,2285.3,2287.5,2296.3,2285.0,0,4918,2026-06-26 16:49:59,0.001094091903719896,0.005341901615772378,-0.5239922747621866
2026-06-26 16:50:00,2287.75,2293.25,2298.2,2287.0,0,5367,2026-06-26 16:59:59,0.0025136612021858795,0.00533651821782315,-0.4892597617731737
2026-06-26 17:00:00,2293.1,2270.05,2297.45,2270.0,0,15984,2026-06-26 17:09:59,-0.010116646680475183,0.005544939004299851,0.3369017817785018
2026-06-26 17:10:00,2270.05,2273.4,2280.0,2270.0,0,14853,2026-06-26 17:19:59,0.0014757384198584855,0.005484020822105279,0.22532175139664304
2026-06-26 17:20:00,2273.1,2278.45,2287.15,2270.0,0,11616,2026-06-26 17:29:59,0.002221342482624955,0.005484747131621154,-0.031383913567108054
2026-06-26 17:30:00,2278.45,2263.15,2278.75,2262.55,0,9784,2026-06-26 17:39:59,-0.006715091399855044,0.005564593747291448,-0.1854351749923455
2026-06-26 17:40:00,2263.15,2261.75,2270.75,2260.35,0,9459,2026-06-26 17:49:59,-0.0006186068090935359,0.005554155746143668,-0.21539822156257873
2026-06-26 17:50:00,2261.35,2252.5,2261.55,2248.0,0,15220,2026-06-26 17:59:59,-0.004089753509450622,0.005591650651424426,0.23240881679899333
2026-06-26 18:00:00,2252.9,2266.55,2268.4,2250.2,0,14511,2026-06-26 18:09:59,0.006237513873474043,0.005649454842168608,0.1592478658723223
2026-06-26 18:10:00,2266.0,2259.95,2267.05,2253.5,0,7658,2026-06-26 18:19:59,-0.0029119145838389926,0.005664110946673474,-0.40178876388559354
2026-06-26 18:20:00,2259.8,2262.35,2266.0,2256.2,0,5165,2026-06-26 18:29:59,0.0010619703975751627,0.00566354906911649,-0.5907418163217467
2026-06-26 18:30:00,2262.95,2268.8,2270.2,2257.45,0,4917,2026-06-26 18:39:59,0.0028510177470331133,0.005665215641734342,-0.6062334018962482
2026-06-26 18:40:00,2268.35,2270.85,2275.75,2262.8,0,9398,2026-06-26 18:49:59,0.0009035613540195886,0.005570343528190984,-0.2358371150965955
2026-06-26 18:50:00,2270.85,2277.15,2285.2,2270.75,0,12902,2026-06-26 18:59:59,0.002774291564832554,0.005574409238686971,0.0414573096213478
2026-06-26 19:00:00,2278.05,2274.85,2278.95,2272.2,0,3366,2026-06-26 19:09:59,-0.0010100344729158106,0.005578920606355334,-0.7116739226681743
2026-06-26 19:10:00,2274.75,2267.65,2279.2,2267.1,0,3934,2026-06-26 19:19:59,-0.003165043849044924,0.005603605132685318,-0.6478147167983237
2026-06-26 19:20:00,2267.1,2269.2,2270.25,2266.4,0,2031,2026-06-26 19:29:59,0.0006835269993163973,0.005588870128549347,-0.7923195426312913
2026-06-26 19:30:00,2269.4,2272.15,2272.15,2266.5,0,1177,2026-06-26 19:39:59,0.0013000176273578745,0.005586048898612576,-0.8483695912688654
2026-06-26 19:40:00,2271.7,2264.45,2272.0,2264.45,0,1178,2026-06-26 19:49:59,-0.0033888607706358265,0.0055659503011266775,-0.8223772763400092
2026-06-26 19:50:00,2264.45,2265.6,2267.0,2263.7,0,2530,2026-06-26 19:59:59,0.0005078495882002709,0.005564713747254102,-0.7053779494944312
2026-06-26 20:00:00,2265.6,2267.95,2269.35,2264.45,0,1081,2026-06-26 20:09:59,0.001037252824858781,0.005564854111111962,-0.8096752339422981
2026-06-26 20:10:00,2268.05,2268.25,2270.8,2267.75,0,785,2026-06-26 20:19:59,0.00013227804845783453,0.00554325421119054,-0.8217627989853847
2026-06-26 20:20:00,2268.0,2276.95,2277.9,2268.0,0,2179,2026-06-26 20:29:59,0.003835556045409305,0.0055488949840855105,-0.7032209387959346
2026-06-26 20:30:00,2276.5,2275.9,2278.8,2274.25,0,1027,2026-06-26 20:39:59,-0.0004611431959418155,0.00555127268243214,-0.7834209801935388
2026-06-26 20:40:00,2275.8,2276.85,2279.4,2274.9,0,1077,2026-06-26 20:49:59,0.0004174172854694014,0.005551241655924278,-0.769970682730904
2026-06-26 20:50:00,2277.6,2277.65,2278.6,2275.15,0,794,2026-06-26 20:59:59,0.00035136262819257524,0.005550732810453668,-0.7833405323759223
2026-06-26 21:00:00,2277.25,2284.3,2286.1,2276.3,0,2182,2026-06-26 21:09:59,0.0029196759818233,0.005551624334851949,-0.6634663709715911
2026-06-26 21:10:00,2284.55,2281.4,2285.55,2279.1,0,1980,2026-06-26 21:19:59,-0.0012695355251062246,0.005557162238726578,-0.6700151605287334
2026-06-26 21:20:00,2281.2,2279.85,2284.35,2278.05,0,2153,2026-06-26 21:29:59,-0.000679407381432573,0.005538177325815177,-0.6475623648734394
2026-06-26 21:30:00,2280.45,2281.95,2282.35,2278.5,0,386,2026-06-26 21:39:59,0.0009211132311335302,0.005536158243414789,-0.7744857772105835
2026-06-26 21:40:00,2281.95,2279.5,2281.95,2277.0,0,802,2026-06-26 21:49:59,-0.0010736431560726123,0.005532493733427852,-0.7319140647597109
2026-06-26 21:50:00,2278.75,2283.3,2283.55,2278.75,0,1186,2026-06-26 21:59:59,0.0016670322439131802,0.005532263038255082,-0.6983499614586085
2026-06-26 22:00:00,2282.9,2278.75,2283.35,2277.0,0,1676,2026-06-26 22:09:59,-0.0019927298208733957,0.005535634103150613,-0.6537491197063239
2026-06-26 22:10:00,2278.1,2276.5,2279.95,2274.7,0,3698,2026-06-26 22:19:59,-0.0009873834339001464,0.005540789250111022,-0.49805144855317607
2026-06-26 22:20:00,2276.5,2279.0,2279.2,2274.6,0,1196,2026-06-26 22:29:59,0.0010981770261366819,0.005532825069301853,-0.6780403704497072
2026-06-26 22:30:00,2279.1,2278.75,2280.65,2278.1,0,815,2026-06-26 22:39:59,-0.00010969723562970213,0.0055329150109308615,-0.702856638898044
2026-06-26 22:40:00,2278.15,2282.3,2283.55,2278.1,0,1440,2026-06-26 22:49:59,0.0015578716401536408,0.005533446552854931,-0.6535413562604058
2026-06-26 22:50:00,2282.5,2280.5,2283.7,2280.5,0,914,2026-06-26 22:59:59,-0.000788678087893846,0.00551129671139671,-0.6763547756008594
